stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
00961,00961,B 觀察中,57.84,76.4,51.3,43.8,36.8,96.0,94.6,61.7,14.0,170,0,91.0,0.0,0.0,0,2.63,1.91,0.000293,0.000289,1,0.1835,-0.82,2.54,2.09,13.33,720.4,主流評分排前 24%（未完全達 A 級條件）
2357,華碩,B 觀察中,57.82,76.2,8.3,93.2,87.6,46.9,61.1,60.1,96.2,78,23,-4.0,-4.0,7.3,9,0.64,-0.63,0.02039,0.020901,1,20.576,-4.13,1.98,1.53,928.0,2411.4,主流評分排前 24%（未完全達 A 級條件）
3219,倚強科,B 觀察中,57.72,76.0,51.3,43.8,36.8,76.4,74.1,89.6,55.5,760,0,150.0,0.0,0.0,0,0.85,-0.13,0.001835,0.001819,1,1.123,-6.18,17.94,17.49,83.5,30.7,主流評分排前 24%（未完全達 A 級條件）
00770,00770,C 過熱或排除,57.65,75.7,51.3,43.8,36.8,99.5,99.5,38.1,37.1,286,0,83.0,0.0,0.0,0,9.96,5.69,0.001489,0.001469,0,0.56,-0.88,-1.74,-2.19,67.75,316.2,量能爆衝（Z=5.7）但近 20 日僅上榜 0 天 — 缺乏持續性 | 相對強弱未轉強（弱於大盤）
3147,大綜,B 觀察中,57.65,75.7,51.3,43.8,36.8,79.6,79.2,67.9,77.6,382,0,-68.0,0.0,0.0,0,0.97,-0.03,0.004988,0.004779,1,2.9154,4.13,3.9,3.46,227.0,173.6,主流評分排前 24%（未完全達 A 級條件）
6291,沛亨,B 觀察中,57.6,75.4,51.3,43.8,36.8,73.7,73.5,90.6,60.7,252,0,-105.0,0.0,0.0,0,0.82,-0.2,0.0098,0.009295,1,1.425,-3.78,19.09,18.64,446.0,407.8,主流評分排前 25%（未完全達 A 級條件）
2882,國泰金,B 觀察中,57.59,75.2,7.2,88.9,82.8,51.7,61.7,83.4,66.5,93,8,-6.0,-6.0,3.0,4,0.65,-0.58,0.002417,0.002333,1,1.9173,-3.08,10.89,10.44,110.0,1826.5,主流評分排前 25%（未完全達 A 級條件）
3081,聯亞,C 過熱或排除,57.27,75.0,5.2,85.9,96.9,71.9,72.7,13.4,97.4,35,66,-10.0,-10.0,1.2,20,0.81,-0.26,0.058776,0.065716,0,30.731,-6.63,-8.55,-8.99,2675.0,6225.6,相對強弱未轉強（弱於大盤）
9933,中鼎,B 觀察中,57.21,74.9,51.3,43.8,36.8,89.8,88.6,68.7,18.0,405,0,123.0,0.0,0.0,0,1.38,0.65,0.000921,0.00087,1,0.2351,7.16,4.12,3.68,41.9,143.3,主流評分排前 25%（未完全達 A 級條件）
2455,全新,B 觀察中,57.19,74.7,51.3,43.8,86.6,46.7,17.0,93.4,91.2,155,0,1.0,0.0,0.0,8,0.24,-0.63,0.011426,0.010367,1,8.9825,0.97,24.55,24.1,520.0,869.3,主流評分排前 25%（未完全達 A 級條件）
8103,瀚荃,B 觀察中,56.99,74.5,51.3,43.8,36.8,73.9,68.5,96.8,45.5,355,0,-51.0,0.0,0.0,0,0.73,-0.2,0.002505,0.002412,1,0.7909,-4.6,36.69,36.24,114.0,207.5,主流評分排前 26%（未完全達 A 級條件）
6727,亞泰金屬,B 觀察中,56.8,74.3,51.3,43.8,36.8,72.1,71.1,73.7,88.2,214,0,-8.0,0.0,0.0,0,0.79,-0.25,0.010316,0.010994,1,6.416,-10.74,6.34,5.89,469.5,501.3,主流評分排前 26%（未完全達 A 級條件）
5880,合庫金,B 觀察中,56.77,74.1,51.3,43.8,36.8,84.4,83.2,78.2,17.0,185,0,8.0,0.0,0.0,0,1.1,0.18,0.000593,0.000564,1,0.2224,0.56,8.22,7.77,27.0,626.9,主流評分排前 26%（未完全達 A 級條件）
4576,大銀微系統,B 觀察中,56.74,73.9,51.3,43.8,36.8,72.3,71.9,81.2,69.7,242,0,-59.0,0.0,0.0,0,0.8,-0.25,0.005065,0.004853,1,2.2041,-2.12,9.5,9.05,230.5,428.2,主流評分排前 26%（未完全達 A 級條件）
